,11_SUR,18_DCM,18_SUR,22_SUR,23_DCM,25_DCM,25_SUR,30_DCM,31_SUR,32_DCM,32_SUR,33_SUR,34_DCM,34_SUR,36_DCM,36_SUR,37_OMZ,38_DCM,38_OMZ,38_SUR,39_DCM,39_OMZ,39_SUR,41_DCM,41_SUR,42_DCM,42_SUR,45_SUR,46_SUR,48_SUR,52_DCM,52_SUR,56_MES,56_SUR,58_DCM,62_SUR,64_DCM,64_MES,64_SUR,65_DCM,65_SUR,66_DCM,66_SUR,67_SUR,68_DCM,68_MES,68_SUR,70_MES,70_SUR,72_DCM,72_MES,72_SUR,76_DCM,76_MES,76_SUR,78_DCM,78_MES,78_SUR,82_DCM,82_SUR,84_SUR,85_DCM,85_MES,85_SUR,100_DCM,100_dDCM,100_SUR,102_DCM,102_MES,102_SUR,109_DCM,109_SUR,111_DCM,111_MES,111_SUR,122_DCM,122_MES,122_SUR,123_MIX,123_SUR,124_MIX,124_SUR,125_MIX,125_SUR,MSP114,137_DCM,137_MES,137_SUR,138_DCM,138_MES,138_SUR
VC_0905,0,0.268661745,0,0,0.538814228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.607799878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.848047228,0,0,2.081689379,0,0
VC_0906,0,0,0,0,0,0,0,0,0,0,0,0,0.494408398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321087729,0,0,0,0,0,0,0,1.436505121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025092852,0,0,0,0,0,0,0,0.619205973,0,2.718501482,0,0,3.212074459,0,0.979382223,0,0.299978589,0,0,1.611050745,0,0,0.338504564,0,0
VC_0908,0,0,0,0,0,0,0,0,1.671012461,0.585965856,2.711431349,0.622163629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.672477027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.269106006,0,0,0,0.71196493,0,0,0,0,0,0,0,0
VC_0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301523081,0,0,0,0,0,0,0,3.228232206,0,0.296133879,0,0,0.89256789,0,0,0,0,0,0.499594196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361427278,0,0.22096018,0,3.029253554,0,0,0,0,0,0,0,0
VC_0912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.491365866,0,1.100587654,0,0,2.199008377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104481089,0,0,0,0,0,0.690458795,0,0.152790567,0.219083439,0.27229121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588983605,0,0,0,21.61250784,0,0,0,0,0,0,0,0
VC_0914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.104611789,3.097938313,0,0,0,0,0,0,0,0,0,0,0,0,4.57241461,3.987615802,0,0,0,0.527282701,0,0,0,0,0,0,0,0,0,0,0,0,0.217206828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0915,0,4.143569009,0.950551577,0.201170928,2.413911164,2.66313581,0.425324697,9.479182412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127928712,0,0,0,0,0,0,0,0,0,0,0,0,0.483712753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33949341,0,0,0,10.72711347,0,0,0,0,0,0,0,0
VC_0916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840163951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325915127,0,10.476311,0.993356098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.080044851,0,0,1.054938344,0,0,0,0,0,0,0,0,0,0,0.249592291,0,0,0,0,1.977239205,0,0,0,0,0,0,0,1.338918957,0,0,0,0,0.112460413,0,0,0.455699467,0,0,0.315465005,0,0,0,0,0,0,0,0,1.073728093,0,0,0,0,0,0,0,1.143024537,0,0.510075129,0,0,2.765162332,0,0.352094357,0,24.72269912,0.765574215,0.442796669,0,0.424246338,0,0,0.690032721,0
VC_0919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.508292352,0,1.390363072,2.412161274,0,0.945879967,0,0,0,0,0,0,0,6.984433509,0,0,0,0,0,0,0,2.913946058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0920,0,0,0,0,0,0,0,0,0,0,0,0,0.619059578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49775418,0,0,0.573526316,0,0.834968714,0,1.738084246,0,0,0,0,0,0,0,0
VC_0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47103249,0,0,0,5.098666354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55312119,0,0,0,0,0,0,0,0
VC_0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.739969543,0,4.973798542,0,0,6.099515121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.184242809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0924,0,0,0,0,0,0,0,0,0,0,0.295597127,3.365517039,2.721410649,0.827476737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489743817,0.398319855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.912637618,0.225017793,0.485575166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0925,0,0,0,0,0,0,0,0,0,0,0,0,0.287462424,0,0,0,0,0,0,0,0,0,0,0.173854774,0,0,0,0,0,0,0.104481089,0,0,0,0,0,1.086527488,0,0.152790567,0.725823158,0.802009017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336039735,0,0,0,0,0,0,0,0,0,0,0,0,1.299449158,0,0,0,21.31059623,0,0,0,0,0,0,0,0
VC_0926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590681131,0,0,0,0,0,0,0,0,0,0,0,0.303605902,0,1.894500218,0,0.629090947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.734824478,0,0,5.354902744,0.253457539,6.50489726,0.30991914,2.323975012,0,0,0,0,0,0,0,0
VC_0928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293610568,0,0,0,0.239604829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.305475486,0,0,4.278788565,0,4.536860706,0.299057265,4.536182188,0,0,0.692402195,0,0,0,0,0
VC_0929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888699144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249551192,0,0,1.128047049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167335322,0,0,2.287629506,0
VC_0930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335161331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959131974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.756692061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.329113771,0,0.93115838,0.425525099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142942229,0,0,0.190268547,0,0,0,0,0,0,0,0,0.244491387,0,0,0,0,0,0,1.698384084,1.94591639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767739274,0,0
VC_0932,0,0,0,0,0,0,0,0,0,9.108770501,0,0,0,0,0,0,0,0,3.152073139,5.02436903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547278252,0
VC_0933,0,0,0,0,0,0,0,0,0,0,0,0.232395105,0,0.308405968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187861872,0,0,15.52001476,0,1.13353378,0,0,0,0,0,0,0.899911947,0,0,0,0,0,0,0,4.099826151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761213611,0,0.623218732,0.592140309,1.719192948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.30203744,0,5.132347735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065325348,2.690074705,0,0,0,0,0,0,0,0,0,0,0,0,3.031193543,2.496682025,0,0,0,0.441769012,0,9.248908212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.351097983,0,0,0,0,0,0,0,0,0,0,2.519469794,0.416358101,13.44256392,0,0.374986186,0.525568883,0,0,0,0,0,0,0
VC_0937,0,0,0,0,0,0,0,0,0.18504395,0.652247551,2.038338159,0.188159139,16.66375713,0.087331071,0,0,0,0,0,0,0,0,0,0.169070271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873321271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43627717,0,0,16.53674428,0,18.65160342,0.145397455,20.19518602,0,0,0,0,0,0,0,0
VC_0938,0,0,0,2.919994866,0.627489017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104059745,0,0,0,1.161550504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.503900834,0,0,0,62.9190784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.81167499,12.19924885,0,0.819518152,0,2.779720297,2.450119885,0,3.328112232,0.226678553,0.381560853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244646381,0.55268574,0,1.649925973,0.884549785,0,4.023888893,0,4.112176183,0.133873739,6.271150412,0,0,0,0,0,0,0,0
VC_0942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.037398452,0,0.673719507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.341616248,0,0.437322996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0944,0,1.443771189,0,0,1.587250879,1.698989084,0.640067033,5.413633796,0.401415394,0.446274964,0.879973398,0,3.18353041,0,0.700619459,0,0,0.326352683,0.427133171,0.182233094,0,0,0.134876781,0.862783428,0,0,0,0,0,0,0.937658649,0,0,0,0.317060715,0,5.4378529,0.50383696,2.496135663,1.593163899,1.416601555,0.683192637,1.022898679,0,0.513935612,0,0.475227096,0,0,0,0,0,3.591217753,0,3.396803207,0.995982078,0,0.881215679,0,0,0,0,0,0,1.015818328,0.568630862,0,0,0,0,0,0,0,0.345935333,0,0,0,0,2.001876735,0,0,0,3.892561716,0,0,0,0,0,0.261787645,0,0
VC_0945,0,0,0,0,0,0,0,0,0,0,0,0.773559312,0,0,0,0,0,0.452719795,0,0.384305019,0.706976021,0,0.691336946,0,0,0,0,0,10.857997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084606128,0,0,0,0,0,0.529771158,0,2.006754851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544941827,0.388480666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.97508821,0,0,0,0,0,0,0,0
VC_0947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913933808,0,1.334927626,0,0,0.368337551,0,0,1.330801383,0,0,0,0,0,0,0,0,0.48441479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0948,0,0,0,0,0,0,0,0,0.239121211,0,0.695576876,1.557376436,0,0.187408351,0,0,0,0,0,0,0.285033967,0,0.420728096,0,0.384029241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78436005,0,0,0.62690071
VC_0949,0,0,0,0,0,0,0,0,0.339505887,0,0.461158725,2.203849531,3.017463835,0.415907255,1.032733816,0.394240215,0,0.656964728,0,0.744743879,0,0,0.226365857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.693091611,0,0,0,0,0,1.899579621,0.683708682,1.544672036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC_0955,0,0,0,0,0.261952679,0,0,0,0,0,0.517427276,0.387487539,0,0,0,0,0,0,0,0,1.849651861,0,0.871916902,0.22616461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26979043,0,0,0,0,0,0,0,0,0,0,0.413009059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484958041,0,0,0,0,0,0,0,0.443681658,1.052172713,1.077272736,0,6.115114676,0,0,0,0,0,0,0
VC_0956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454495242,0,0.983751724,3.117482199,0.584580604,0,2.873386399,0.89008523,2.367160069,1.892173997,0,0.88164087,1.807843805,2.323723631,0,0,0,0,0,0,0,0,0,0,0,1.93625798,0,1.817082348,0.609019658,0,0.440642823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
